Date,Asset,Active_Addresses,Tx_Count,Transfer_Volume_USD,Hash_Rate,Network_Cap_USD
2021-04-03,BTC-USD,1020968,278911,,,1069615151362.5052
2021-04-04,BTC-USD,1032167,247000,,,1086843565004.3844
2021-04-05,BTC-USD,1229289,289931,,,1097239539433.6884
2021-04-06,BTC-USD,1180036,310254,,,1084746506903.4188
2021-04-07,BTC-USD,1246138,318898,,,1050864084696.7625
2021-04-08,BTC-USD,1092604,280374,,,1082597392462.6053
2021-04-09,BTC-USD,1222362,322101,,,1084303948234.4208
2021-04-10,BTC-USD,1163952,300140,,,1114243840831.5618
2021-04-11,BTC-USD,1043812,254567,,,1119553954624.0093
2021-04-12,BTC-USD,1126723,291473,,,1119103609635.15
2021-04-13,BTC-USD,1178027,310996,,,1185285134032.0027
2021-04-14,BTC-USD,1149773,295564,,,1174574736641.0183
2021-04-15,BTC-USD,1366494,358905,,,1181399636375.8345
2021-04-16,BTC-USD,933121,218612,,,1150423144089.1687
2021-04-17,BTC-USD,828375,195677,,,1126350100665.6367
2021-04-18,BTC-USD,1057891,276174,,,1053684397565.066
2021-04-19,BTC-USD,884672,207290,,,1042667048311.7
2021-04-20,BTC-USD,1126908,280365,,,1055348665899.2487
2021-04-21,BTC-USD,918079,226747,,,1009625741734.94
2021-04-22,BTC-USD,1114976,269958,,,969610235958.1946
2021-04-23,BTC-USD,1114180,296653,,,952325970164.5905
2021-04-24,BTC-USD,1125210,291934,,,939756772128.2931
2021-04-25,BTC-USD,1026103,241657,,,914885342157.6128
2021-04-26,BTC-USD,943203,241837,,,1008313501251.2382
2021-04-27,BTC-USD,1092574,297541,,,1028618591575.4897
2021-04-28,BTC-USD,1113474,276370,,,1024187402746.428
2021-04-29,BTC-USD,986056,256358,,,1001416180883.3396
2021-04-30,BTC-USD,1122022,292939,,,1079506639631.2823
2021-05-01,BTC-USD,1040203,260173,,,1081840491823.9226
2021-05-02,BTC-USD,1248724,235137,,,1057768979625.265
2021-05-03,BTC-USD,1268856,288071,,,1070367974740.327
2021-05-04,BTC-USD,1293836,300350,,,1004629436534.239
2021-05-05,BTC-USD,1208973,309762,,,1072339978638.4128
2021-05-06,BTC-USD,1228892,310841,,,1057165033263.2084
2021-05-07,BTC-USD,1187763,306397,,,1072444644671.5032
2021-05-08,BTC-USD,1169650,275777,,,1098599047838.2188
2021-05-09,BTC-USD,1234486,246707,,,1090293033441.2048
2021-05-10,BTC-USD,1315147,305887,,,1045734857476.9222
2021-05-11,BTC-USD,1258920,309496,,,1059061727701.456
2021-05-12,BTC-USD,1245595,301570,,,953611860142.777
2021-05-13,BTC-USD,1187747,274151,,,923658096009.8989
2021-05-14,BTC-USD,1066269,267317,,,935464104038.4888
2021-05-15,BTC-USD,953308,231360,,,880315632142.708
2021-05-16,BTC-USD,971649,219486,,,861166199739.012
2021-05-17,BTC-USD,962984,252917,,,813856084507.0173
2021-05-18,BTC-USD,856695,220564,,,800735611047.6814
2021-05-19,BTC-USD,1031147,264932,,,704442601059.3656
2021-05-20,BTC-USD,943686,226451,,,763549093519.3398
2021-05-21,BTC-USD,942736,225921,,,695732487370.7543
2021-05-22,BTC-USD,918673,221219,,,704538961588.9666
2021-05-23,BTC-USD,957018,195260,,,650864282818.4021
2021-05-24,BTC-USD,975836,236897,,,723070720338.2714
2021-05-25,BTC-USD,968674,232254,,,716349841273.0485
2021-05-26,BTC-USD,933622,228063,,,733695914430.8075
2021-05-27,BTC-USD,864432,217523,,,720920116468.6366
2021-05-28,BTC-USD,972164,217451,,,666394144397.1613
2021-05-29,BTC-USD,863265,192912,,,649291762343.003
2021-05-30,BTC-USD,990443,182281,,,667490155247.014
2021-05-31,BTC-USD,977895,229620,,,698617127163.4668
2021-06-01,BTC-USD,914351,231423,,,686449707666.8109
2021-06-02,BTC-USD,1090605,252343,,,704802337797.4121
2021-06-03,BTC-USD,1015474,253523,,,733313467820.9949
2021-06-04,BTC-USD,907519,235300,,,690727440913.3344
2021-06-05,BTC-USD,762659,192819,,,663137983379.5408
2021-06-06,BTC-USD,737174,188480,,,668996465742.4116
2021-06-07,BTC-USD,910652,237064,,,631647921036.1149
2021-06-08,BTC-USD,998834,245071,,,626999384040.2214
2021-06-09,BTC-USD,817282,213689,,,700038595389.8632
2021-06-10,BTC-USD,948298,252966,,,689820071889.26
2021-06-11,BTC-USD,874050,212379,,,696576540388.2317
2021-06-12,BTC-USD,1013611,223896,,,668203294293.8063
2021-06-13,BTC-USD,799859,182420,,,729235864486.0723
2021-06-14,BTC-USD,972587,248537,,,757936603874.6478
2021-06-15,BTC-USD,963054,242092,,,754204861841.724
2021-06-16,BTC-USD,954838,254125,,,716966667412.6796
2021-06-17,BTC-USD,865333,236736,,,712371477843.3572
2021-06-18,BTC-USD,825241,224077,,,669221924126.8472
2021-06-19,BTC-USD,688095,182467,,,666277887602.3289
2021-06-20,BTC-USD,652470,168027,,,667125112359.2637
2021-06-21,BTC-USD,835557,208474,,,594347052677.048
2021-06-22,BTC-USD,776432,196802,,,607097459293.3572
2021-06-23,BTC-USD,847730,233460,,,629906295954.398
2021-06-24,BTC-USD,843836,226845,,,649578904366.7177
2021-06-25,BTC-USD,880813,223011,,,593834396795.6212
2021-06-26,BTC-USD,715801,180868,,,597735121992.122
2021-06-27,BTC-USD,518219,123967,,,646776516888.432
2021-06-28,BTC-USD,776365,215492,,,644353080432.3312
2021-06-29,BTC-USD,792995,207236,,,673569017034.0326
2021-06-30,BTC-USD,790273,217133,,,657312026712.5096
2021-07-01,BTC-USD,817115,232056,,,628082261641.4985
2021-07-02,BTC-USD,809016,189904,,,633310097345.0289
2021-07-03,BTC-USD,1027108,234315,,,648433656983.6084
2021-07-04,BTC-USD,843475,169312,,,662845391401.17
2021-07-05,BTC-USD,902032,223372,,,635804056014.2148
2021-07-06,BTC-USD,853332,232857,,,639813352297.7609
2021-07-07,BTC-USD,811614,220912,,,636232696006.573
2021-07-08,BTC-USD,802085,228850,,,615411488299.4403
2021-07-09,BTC-USD,818441,223467,,,635976090720.0261
2021-07-10,BTC-USD,726034,193966,,,630310480192.5748
2021-07-11,BTC-USD,690684,160653,,,642479813682.0225
2021-07-12,BTC-USD,838472,225239,,,621441410376.5197
2021-07-13,BTC-USD,807050,227411,,,612218213636.9441
2021-07-14,BTC-USD,817900,235584,,,615184714795.5363
2021-07-15,BTC-USD,828844,224713,,,594754222803.969
2021-07-16,BTC-USD,764392,223179,,,590057361252.4622
2021-07-17,BTC-USD,640355,181727,,,591815707709.5931
2021-07-18,BTC-USD,651828,163158,,,594841083620.5983
2021-07-19,BTC-USD,845474,228590,,,579411146950.4635
2021-07-20,BTC-USD,822257,228207,,,558481103180.4249
2021-07-21,BTC-USD,815589,237007,,,602657114950.0177
2021-07-22,BTC-USD,780869,223683,,,606202373832.8649
2021-07-23,BTC-USD,803246,234138,,,627483146930.4396
2021-07-24,BTC-USD,712132,196325,,,641163936367.4471
2021-07-25,BTC-USD,641796,172110,,,659081599893.7745
2021-07-26,BTC-USD,958347,269826,,,702746127516.1979
2021-07-27,BTC-USD,903400,251334,,,734350141187.4904
2021-07-28,BTC-USD,868607,255513,,,749641699745.6101
2021-07-29,BTC-USD,880689,261353,,,752440356957.7415
2021-07-30,BTC-USD,841162,250833,,,784459439060.8488
2021-07-31,BTC-USD,720022,204354,,,784569163457.408
2021-08-01,BTC-USD,695892,190234,,,750359938437.9124
2021-08-02,BTC-USD,899861,236019,,,737914727506.0829
2021-08-03,BTC-USD,820918,246833,,,718892321501.2462
2021-08-04,BTC-USD,842870,237723,,,746809379233.0635
2021-08-05,BTC-USD,854629,249454,,,768776213304.4015
2021-08-06,BTC-USD,894265,258639,,,803532575810.0215
2021-08-07,BTC-USD,724467,207621,,,835399743972.4839
2021-08-08,BTC-USD,740945,197270,,,825816854268.8342
2021-08-09,BTC-USD,934412,254532,,,868930647608.3951
2021-08-10,BTC-USD,875882,259626,,,854387253428.6327
2021-08-11,BTC-USD,866724,261571,,,857951571939.967
2021-08-12,BTC-USD,842547,252677,,,834127847703.9298
2021-08-13,BTC-USD,917929,256053,,,896378630903.7489
2021-08-14,BTC-USD,724702,211657,,,885282092633.6992
2021-08-15,BTC-USD,750378,181221,,,884399444211.284
2021-08-16,BTC-USD,978773,270372,,,863974140187.8444
2021-08-17,BTC-USD,953226,254546,,,840149375514.8033
2021-08-18,BTC-USD,876483,247197,,,844701768564.8572
2021-08-19,BTC-USD,888796,254656,,,876549048192.0912
2021-08-20,BTC-USD,984372,272396,,,925342094183.73
2021-08-21,BTC-USD,787645,216018,,,922188388144.0303
2021-08-22,BTC-USD,715639,191939,,,927746814154.6776
2021-08-23,BTC-USD,973417,271010,,,932084698996.0748
2021-08-24,BTC-USD,945668,263660,,,900836074831.8279
2021-08-25,BTC-USD,867743,264966,,,921118598353.728
2021-08-26,BTC-USD,818959,254481,,,887101213688.728
2021-08-27,BTC-USD,864176,260937,,,922075783019.9613
2021-08-28,BTC-USD,726381,212867,,,918434048710.2448
2021-08-29,BTC-USD,685753,196139,,,920284316512.38
2021-08-30,BTC-USD,910173,249956,,,886057523557.1654
2021-08-31,BTC-USD,930055,273720,,,887857550977.5144
2021-09-01,BTC-USD,954959,277500,,,915526177256.0946
2021-09-02,BTC-USD,1026339,293611,,,928378409762.7802
2021-09-03,BTC-USD,1008068,278164,,,937656640132.1827
2021-09-04,BTC-USD,776022,227677,,,938815345552.6576
2021-09-05,BTC-USD,735688,206820,,,973248018531.0367
2021-09-06,BTC-USD,968860,269949,,,990098733766.8179
2021-09-07,BTC-USD,938525,277913,,,881313121254.8044
2021-09-08,BTC-USD,907794,271871,,,868818919447.7211
2021-09-09,BTC-USD,937415,275020,,,873764452663.139
2021-09-10,BTC-USD,906178,260963,,,842133598885.1117
2021-09-11,BTC-USD,823454,210848,,,848445725719.5256
2021-09-12,BTC-USD,705573,193569,,,868844353747.6371
2021-09-13,BTC-USD,908372,253041,,,846517459123.6083
2021-09-14,BTC-USD,952892,270910,,,884781986136.4463
2021-09-15,BTC-USD,976201,268455,,,906361101242.1885
2021-09-16,BTC-USD,1021047,270023,,,899442060628.6199
2021-09-17,BTC-USD,943981,273808,,,888504590279.6621
2021-09-18,BTC-USD,819880,227894,,,907185981599.0317
2021-09-19,BTC-USD,714326,199632,,,888685620898.3403
2021-09-20,BTC-USD,1014971,273371,,,806615435806.1354
2021-09-21,BTC-USD,844883,245996,,,762810354584.0697
2021-09-22,BTC-USD,888195,270233,,,820275900833.3198
2021-09-23,BTC-USD,918846,273598,,,844486179446.7863
2021-09-24,BTC-USD,958548,274940,,,805785377803.3861
2021-09-25,BTC-USD,702530,210070,,,804542930367.9054
2021-09-26,BTC-USD,699993,192460,,,812036112156.6569
2021-09-27,BTC-USD,901586,262162,,,800131333256.0073
2021-09-28,BTC-USD,935822,262395,,,776202415861.9299
2021-09-29,BTC-USD,830989,240916,,,780569792316.1598
2021-09-30,BTC-USD,1059608,289577,,,824444822183.8048
2021-10-01,BTC-USD,962201,279255,,,905395355940.3254
2021-10-02,BTC-USD,963528,260972,,,900071424943.3763
2021-10-03,BTC-USD,808347,216090,,,907841574218.3805
2021-10-04,BTC-USD,1015651,265740,,,928340914897.4003
2021-10-05,BTC-USD,1037679,312571,,,971140330173.485
2021-10-06,BTC-USD,914612,273475,,,1043925117637.0728
2021-10-07,BTC-USD,1144142,324741,,,1013558008447.5764
2021-10-08,BTC-USD,978503,280844,,,1016016649274.3846
2021-10-09,BTC-USD,991926,241705,,,1036364523575.8844
2021-10-10,BTC-USD,803826,212316,,,1030585445349.3352
2021-10-11,BTC-USD,1009017,277496,,,1079394515904.9696
2021-10-12,BTC-USD,937369,274993,,,1058848098456.308
2021-10-13,BTC-USD,975651,289461,,,1080628058359.8536
2021-10-14,BTC-USD,1007101,284115,,,1081339414302.1724
2021-10-15,BTC-USD,1017121,297755,,,1157938398432.8284
2021-10-16,BTC-USD,937355,269680,,,1148302435528.9846
2021-10-17,BTC-USD,823877,212511,,,1158355075187.089
2021-10-18,BTC-USD,1003479,291260,,,1168115306326.8193
2021-10-19,BTC-USD,1077371,310438,,,1211787792745.6765
2021-10-20,BTC-USD,977215,291740,,,1245228121159.928
2021-10-21,BTC-USD,1139133,321169,,,1175770746966.7607
2021-10-22,BTC-USD,957015,281476,,,1145238131036.0593
2021-10-23,BTC-USD,826969,228432,,,1154702638464.941
2021-10-24,BTC-USD,737951,208278,,,1147509590176.153
2021-10-25,BTC-USD,1079523,286798,,,1188421618593.068
2021-10-26,BTC-USD,998333,295695,,,1138746241356.948
2021-10-27,BTC-USD,944035,286086,,,1104286370829.1567
2021-10-28,BTC-USD,1055114,297884,,,1142080144447.0117
2021-10-29,BTC-USD,1014855,307314,,,1173567203301.5886
2021-10-30,BTC-USD,906672,251998,,,1164426258908.2048
2021-10-31,BTC-USD,893617,216741,,,1158634265024.8484
2021-11-01,BTC-USD,1053426,289324,,,1152261825759.6611
2021-11-02,BTC-USD,1035030,300911,,,1188775936157.8303
2021-11-03,BTC-USD,1069212,290879,,,1187542227940.6553
2021-11-04,BTC-USD,998917,286047,,,1158131273454.4736
2021-11-05,BTC-USD,1037437,282446,,,1150870233190.3442
2021-11-06,BTC-USD,825483,237201,,,1159403746542.6316
2021-11-07,BTC-USD,826432,222930,,,1189437680906.6013
2021-11-08,BTC-USD,1018796,294064,,,1274356316854.726
2021-11-09,BTC-USD,1195638,336872,,,1266001867364.4868
2021-11-10,BTC-USD,1022756,295892,,,1221918863231.726
2021-11-11,BTC-USD,1037951,293052,,,1225886245880.2876
2021-11-12,BTC-USD,975353,287476,,,1209262243095.6287
2021-11-13,BTC-USD,828248,234794,,,1215340475002.5515
2021-11-14,BTC-USD,806451,222847,,,1227377584620.3755
2021-11-15,BTC-USD,1083387,291313,,,1203303942753.5193
2021-11-16,BTC-USD,1030573,301154,,,1138602607166.9688
2021-11-17,BTC-USD,993545,288569,,,1135484006196.6753
2021-11-18,BTC-USD,990087,295608,,,1072108247663.8365
2021-11-19,BTC-USD,976682,283868,,,1095186409046.4594
2021-11-20,BTC-USD,848464,248520,,,1128001356408.752
2021-11-21,BTC-USD,842004,218828,,,1114516759935.048
2021-11-22,BTC-USD,947435,286930,,,1064553089483.9427
2021-11-23,BTC-USD,909010,282832,,,1088365599085.1918
2021-11-24,BTC-USD,1071921,295032,,,1078972757535.9036
2021-11-25,BTC-USD,973237,287824,,,1114270770425.186
2021-11-26,BTC-USD,996141,291679,,,1015970869546.8468
2021-11-27,BTC-USD,777970,238622,,,1031792837559.9305
2021-11-28,BTC-USD,816560,215317,,,1081182893171.7826
2021-11-29,BTC-USD,993217,303388,,,1093928555762.2988
2021-11-30,BTC-USD,977183,296340,,,1078419474710.0887
2021-12-01,BTC-USD,1057704,284941,,,1080047374364.1241
2021-12-02,BTC-USD,1184757,315565,,,1068812318595.5466
2021-12-03,BTC-USD,1010596,289452,,,1013876621204.3636
2021-12-04,BTC-USD,961294,244342,,,928693162456.653
2021-12-05,BTC-USD,978899,221615,,,931905952036.2104
2021-12-06,BTC-USD,1078373,286268,,,954788531821.5376
2021-12-07,BTC-USD,983177,284544,,,955574953843.2509
2021-12-08,BTC-USD,927369,268196,,,954233222626.9064
2021-12-09,BTC-USD,1123743,285532,,,905856172565.3256
2021-12-10,BTC-USD,930831,270853,,,896442961101.7401
2021-12-11,BTC-USD,805461,222133,,,932102527466.7292
2021-12-12,BTC-USD,725043,211066,,,947544868724.2344
2021-12-13,BTC-USD,996713,281785,,,884250008347.6675
2021-12-14,BTC-USD,966596,281921,,,912783912997.8531
2021-12-15,BTC-USD,1058257,280841,,,922994595222.1997
2021-12-16,BTC-USD,873836,256019,,,900967365793.609
2021-12-17,BTC-USD,979005,260119,,,875889128104.2239
2021-12-18,BTC-USD,855978,234236,,,886709082168.6658
2021-12-19,BTC-USD,755797,214374,,,886214966718.6547
2021-12-20,BTC-USD,1015255,266803,,,887738205495.6809
2021-12-21,BTC-USD,1009227,303464,,,928006827611.5642
2021-12-22,BTC-USD,992589,286626,,,920678726099.7028
2021-12-23,BTC-USD,991240,292194,,,958937905483.9762
2021-12-24,BTC-USD,974212,256631,,,960325802399.2275
2021-12-25,BTC-USD,866151,204665,,,956715386644.6605
2021-12-26,BTC-USD,774902,201930,,,960688686557.3997
2021-12-27,BTC-USD,992531,248198,,,960699193954.2045
2021-12-28,BTC-USD,1051572,269681,,,901668291917.6448
2021-12-29,BTC-USD,1142870,276509,,,878962608918.0773
2021-12-30,BTC-USD,977727,245011,,,890954276503.3245
2021-12-31,BTC-USD,1093396,262509,,,876861223766.0674
2022-01-01,BTC-USD,695722,188065,,,899704292195.3873
2022-01-02,BTC-USD,734444,194826,,,895826639879.7357
2022-01-03,BTC-USD,948843,241163,,,878857424265.7749
2022-01-04,BTC-USD,971141,274049,,,868541933980.8007
2022-01-05,BTC-USD,1023484,274757,,,823647361549.9047
2022-01-06,BTC-USD,937879,258406,,,816383641933.4489
2022-01-07,BTC-USD,961733,255659,,,785536046142.0577
2022-01-08,BTC-USD,823193,226064,,,791005030825.6498
2022-01-09,BTC-USD,734904,203966,,,792682352625.3267
2022-01-10,BTC-USD,977953,269292,,,791403311312.3584
2022-01-11,BTC-USD,973363,285302,,,809447924741.6742
2022-01-12,BTC-USD,958871,266587,,,832062440495.9272
2022-01-13,BTC-USD,943218,276789,,,806858094234.2053
2022-01-14,BTC-USD,959705,262404,,,815906720814.3414
2022-01-15,BTC-USD,819060,234931,,,817920712548.0422
2022-01-16,BTC-USD,768912,217903,,,817252077983.4711
2022-01-17,BTC-USD,963405,258684,,,799165933857.8269
2022-01-18,BTC-USD,906852,267423,,,803366428290.746
2022-01-19,BTC-USD,940760,267790,,,791227795959.0669
2022-01-20,BTC-USD,944092,272287,,,771738138088.1324
2022-01-21,BTC-USD,1017544,272514,,,691030724675.9996
2022-01-22,BTC-USD,980566,246984,,,662733218969.3214
2022-01-23,BTC-USD,764279,208492,,,686903645043.7297
2022-01-24,BTC-USD,967257,271583,,,694298766581.2903
2022-01-25,BTC-USD,892344,266941,,,699880378324.826
2022-01-26,BTC-USD,872302,258696,,,697509429274.1655
2022-01-27,BTC-USD,894323,252850,,,701254263145.7666
2022-01-28,BTC-USD,953545,266473,,,715438283447.2081
2022-01-29,BTC-USD,800040,227066,,,721524832280.5933
2022-01-30,BTC-USD,780477,208908,,,719574502508.9705
2022-01-31,BTC-USD,993797,262993,,,728686388266.2095
2022-02-01,BTC-USD,1058396,274556,,,734886466082.2046
2022-02-02,BTC-USD,954043,275434,,,699953961572.8492
2022-02-03,BTC-USD,931571,267726,,,702173027375.5972
2022-02-04,BTC-USD,885216,249753,,,778420574646.1787
2022-02-05,BTC-USD,951087,253867,,,786574393907.42
2022-02-06,BTC-USD,891700,221803,,,802716166347.2819
2022-02-07,BTC-USD,927917,262908,,,831762282836.8923
2022-02-08,BTC-USD,1014770,277455,,,837082119037.3419
2022-02-09,BTC-USD,998247,263940,,,841624618494.103
2022-02-10,BTC-USD,1029721,261192,,,826677702003.7993
2022-02-11,BTC-USD,987669,258085,,,802889388936.9894
2022-02-12,BTC-USD,1060262,224735,,,799453385155.5483
2022-02-13,BTC-USD,829229,212378,,,799914657954.3014
2022-02-14,BTC-USD,899786,249689,,,808496975465.7014
2022-02-15,BTC-USD,1013694,272685,,,843916967903.3898
2022-02-16,BTC-USD,925324,267496,,,835500283615.3702
2022-02-17,BTC-USD,931220,256201,,,770019212409.19
2022-02-18,BTC-USD,940726,258376,,,759324202407.7102
2022-02-19,BTC-USD,839236,218004,,,760341255738.9949
2022-02-20,BTC-USD,741534,202691,,,731091944780.325
2022-02-21,BTC-USD,886316,238620,,,703554688344.6675
2022-02-22,BTC-USD,886571,256251,,,724538639899.3824
2022-02-23,BTC-USD,859810,253563,,,707612117150.8044
2022-02-24,BTC-USD,958866,255800,,,726146059494.2439
2022-02-25,BTC-USD,936543,260990,,,745904763136.9403
2022-02-26,BTC-USD,818914,221994,,,740867098958.1196
2022-02-27,BTC-USD,768705,206112,,,714497979063.6003
2022-02-28,BTC-USD,981066,274389,,,819148711995.1912
2022-03-01,BTC-USD,1065354,275460,,,841108826271.2916
2022-03-02,BTC-USD,1091796,289957,,,834508464680.0197
2022-03-03,BTC-USD,1011448,270823,,,806244025712.1389
2022-03-04,BTC-USD,949176,257979,,,742026135335.5072
2022-03-05,BTC-USD,801293,226147,,,747321460590.9252
2022-03-06,BTC-USD,771254,205542,,,728670905368.0938
2022-03-07,BTC-USD,917289,255761,,,723912662220.2532
2022-03-08,BTC-USD,962840,258526,,,734931320621.745
2022-03-09,BTC-USD,960901,272021,,,796910249370.7688
2022-03-10,BTC-USD,993366,259229,,,749363333209.5948
2022-03-11,BTC-USD,903967,252248,,,736929136350.2585
2022-03-12,BTC-USD,787792,222124,,,739354221515.7125
2022-03-13,BTC-USD,751546,206930,,,717697507253.0143
2022-03-14,BTC-USD,936153,263759,,,752677094103.7612
2022-03-15,BTC-USD,949102,266692,,,747163714202.8488
2022-03-16,BTC-USD,1014991,276789,,,780330370069.7833
2022-03-17,BTC-USD,1009859,272685,,,777801385657.9899
2022-03-18,BTC-USD,1004891,266839,,,794161288273.0386
2022-03-19,BTC-USD,864890,236675,,,801171332567.3827
2022-03-20,BTC-USD,780069,211211,,,784151376119.5593
2022-03-21,BTC-USD,941088,260248,,,779817561038.1803
2022-03-22,BTC-USD,920483,260695,,,804900030311.0082
2022-03-23,BTC-USD,972037,266381,,,811605189141.3652
2022-03-24,BTC-USD,966209,269340,,,835201966315.3181
2022-03-25,BTC-USD,1068732,286600,,,842318907291.7148
2022-03-26,BTC-USD,825356,229765,,,845647593448.0334
2022-03-27,BTC-USD,812882,219139,,,888562475595.7218
2022-03-28,BTC-USD,1029256,289835,,,897089950913.7915
2022-03-29,BTC-USD,972049,293194,,,901695013250.8093
2022-03-30,BTC-USD,940234,269490,,,895267763638.8374
2022-03-31,BTC-USD,979952,280038,,,865648898574.5215
2022-04-01,BTC-USD,1073859,286454,,,878763543516.0741
2022-04-02,BTC-USD,932911,250576,,,872903917445.8976
2022-04-03,BTC-USD,794992,223619,,,882457046122.9755
2022-04-04,BTC-USD,985718,276178,,,886730287350.8207
2022-04-05,BTC-USD,952254,276073,,,868339514523.9437
2022-04-06,BTC-USD,919776,272206,,,822997272031.0201
2022-04-07,BTC-USD,927811,266096,,,828054180680.1997
2022-04-08,BTC-USD,929602,270556,,,802489465551.0809
2022-04-09,BTC-USD,786423,228357,,,811252805066.329
2022-04-10,BTC-USD,754197,218201,,,803372627468.9934
2022-04-11,BTC-USD,986075,279217,,,751695772760.3042
2022-04-12,BTC-USD,970523,273114,,,762233627485.6914
2022-04-13,BTC-USD,960119,283767,,,782351625651.621
2022-04-14,BTC-USD,910470,259632,,,758883634883.5314
2022-04-15,BTC-USD,893942,258904,,,770536726947.4893
2022-04-16,BTC-USD,774863,220729,,,768902341981.3142
2022-04-17,BTC-USD,760823,211027,,,754972012082.3364
